STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,EMXP,PRCP,TAVG,TMAX,TMIN
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.820829999999997,-81.80972,23.5,2016-06-01,2.8,27.4,127.0,28.6,33.6,23.6
US1FLIR0024,"VERO BEACH 3.4 W, FL US",27.642899,-80.44938,5.8,2016-06-01,,39.9,146.0,,,
USC00081978,"CRESCENT CITY, FL US",29.425,-81.5161,16.2,2016-06-01,,71.9,162.7,27.8,32.7,22.9
USW00053848,"CHOCTAW NAVAL OUTLYING FIELD MILTON, FL US",30.506940000000004,-86.95971999999999,31.1,2016-06-01,2.7,47.2,89.8,27.6,32.9,22.3
US1FLSS0015,"NORTH PORT 4.7 NNE, FL US",27.113171,-82.165734,17.1,2016-06-01,,48.5,229.8,,,
US1FLVL0005,"ORMOND BEACH 3.5 SE, FL US",29.265,-81.0472,7.0,2016-06-01,,36.8,97.5,,,
US1FLHL0013,"SEBRING 4.7 WNW, FL US",27.515983000000002,-81.525033,56.1,2016-06-01,,84.8,266.4,,,
USC00088051,"SCOTTSMOOR 2.5 SSW, FL US",28.7299,-80.8795,12.8,2016-06-01,,38.1,121.1,27.2,32.4,22.0
US1FLMR0013,"MICANOPY 3.6 SSW, FL US",29.457061,-82.29983299999999,60.0,2016-06-01,,155.2,231.7,,,
US1FLSJ0004,"ST. AUGUSTINE SOUTH 2.1 SSW, FL US",29.81285,-81.33189499999999,15.8,2016-06-01,,143.0,174.3,,,
USW00092827,"SEBRING 23 SSE, FL US",27.1526,-81.3689,45.7,2016-06-01,,82.8,200.7,27.4,32.6,22.1
US1FLMA0006,"ELLENTON 6.6 E, FL US",27.54,-82.42200000000001,10.1,2016-06-01,,49.8,277.5,,,
US1FLPK0007,"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,42.1,2016-06-01,,50.0,236.7,,,
USC00089176,"VENICE, FL US",27.1006,-82.4364,2.4,2016-06-01,,37.6,145.7,27.6,32.1,23.1
USW00063890,"JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD, FL US",30.350279999999998,-81.88306,30.2,2016-06-01,2.1,,,26.9,33.0,20.7
USC00084366,"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,3.0,2016-06-01,,63.2,162.4,27.6,31.7,23.6
US1FLDV0021,"JACKSONVILLE 8.8 E, FL US",30.355999999999998,-81.512,18.0,2016-06-01,,24.6,184.0,,,
US1FLHB0010,"TAMPA 5.1 S, FL US",27.885885,-82.489524,2.1,2016-06-01,,126.0,263.5,,,
USC00088368,"SOUTH BAY 15 S, FL US",26.47,-80.6402,6.1,2016-06-01,,50.8,209.4,26.7,31.2,22.2
USW00053853,"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.4,-86.47166999999999,6.7,2016-06-01,2.3,26.9,118.7,28.6,32.4,24.8
