STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,EMXP,PRCP,TAVG,TMAX,TMIN
USC00083207,"FORT PIERCE, FL US",27.4419,-80.3508,7.6,2019-06-01,,30.7,122.3,27.9,32.6,23.2
USC00080414,"BAHIA HONDA STATE PARK, FL US",24.65512,-81.27998000000001,1.8,2019-06-01,,20.3,42.7,,,
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2019-06-01,,65.0,170.8,29.6,32.8,26.4
US1FLLK0003,"GROVELAND 1.7 E, FL US",28.565,-81.824,34.1,2019-06-01,,32.5,194.6,,,
US1FLLK0005,"MOUNT PLYMOUTH 0.2 WSW, FL US",28.799,-81.535,27.4,2019-06-01,,44.5,223.4,,,
USR0000FMER,"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,9.1,2019-06-01,,,,27.5,32.3,22.7
US1FLCY0001,"FLEMING ISLAND 1.7 SE, FL US",30.0785,-81.6956,3.0,2019-06-01,,29.7,117.3,,,
US1FLSL0013,"PORT ST. LUCIE 2.4 SSW, FL US",27.249421999999996,-80.371835,11.0,2019-06-01,,39.6,120.8,,,
US1FLBV0020,"PALM SHORES 4.3 NNW, FL US",28.2439,-80.6842,6.1,2019-06-01,,36.8,180.3,,,
USC00084050,"HOLLYWOOD, FL US",26.0281,-80.1341,2.7,2019-06-01,,51.3,211.8,28.1,31.5,24.7
USW00012834,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.1828,-81.0483,9.4,2019-06-01,2.8,51.8,254.2,27.8,32.6,22.9
USC00087205,"PLANT CITY, FL US",28.020840000000003,-82.13855,33.5,2019-06-01,,80.0,308.0,29.2,34.6,23.7
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30.495,-81.6936,7.9,2019-06-01,3.1,28.4,112.1,28.0,33.7,22.3
US1FLDV0033,"JACKSONVILLE 10.0 WSW, FL US",30.304370000000002,-81.82263,26.5,2019-06-01,,35.6,124.5,,,
USW00012876,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06222,-81.75417,44.5,2019-06-01,2.9,64.8,244.8,29.2,34.1,24.2
USW00012832,"APALACHICOLA AIRPORT, FL US",29.73333,-85.03333,5.8,2019-06-01,3.5,86.9,205.2,27.7,31.7,23.8
US1FLLN0025,"TALLAHASSEE 3.5 N, FL US",30.508165999999996,-84.283457,29.9,2019-06-01,,36.8,201.6,,,
US1FLPK0034,"LAKELAND 6.9 SW, FL US",27.960835999999997,-81.99560799999999,32.9,2019-06-01,,45.7,219.9,,,
USC00086999,"PENSACOLA 7 NNE, FL US",30.5301,-87.198847,34.7,2019-06-01,,101.6,288.4,,,
USC00084731,"LAKE CITY 2 E, FL US",30.1852,-82.5941,59.4,2019-06-01,,32.0,128.6,26.4,31.4,21.4
US1FLPK0032,"LAKELAND 5.3 WNW, FL US",28.06498,-82.04227,34.1,2019-06-01,,93.0,247.5,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2019-06-01,,59.4,348.2,28.9,32.9,24.8
USC00086315,"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,3.0,2019-06-01,,67.3,310.1,29.3,33.4,25.2
USW00012871,"SARASOTA BRADENTON AIRPORT, FL US",27.401390000000003,-82.55861,8.5,2019-06-01,3.5,31.0,143.5,28.5,32.8,24.3
US1FLAL0004,"BROOKER 6.6 SSE, FL US",29.800590000000003,-82.28361600000001,43.0,2019-06-01,,85.9,197.5,,,
USW00012838,"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.1011,-80.6439,8.2,2019-06-01,3.4,42.2,165.7,28.4,32.8,23.9
US1FLBW0016,"FORT LAUDERDALE 1.9 SSW, FL US",26.11786,-80.152112,0.9,2019-06-01,,47.8,233.1,,,
US1FLBV0013,"ROCKLEDGE 1.1 WSW, FL US",28.312227000000004,-80.745553,11.9,2019-06-01,,45.0,301.5,,,
US1FLAL0007,"GAINESVILLE 8.1 SW, FL US",29.5908,-82.4314,36.9,2019-06-01,,36.6,189.3,,,
US1FLSL0022,"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,4.9,2019-06-01,,48.5,170.6,,,
US1FLLN0031,"TALLAHASSEE 14.2 NE, FL US",30.603299,-84.112587,43.9,2019-06-01,,51.6,182.3,,,
USC00088620,"STUART, FL US",27.1897,-80.2397,4.0,2019-06-01,,45.0,201.9,28.8,32.8,24.6
US1FLHN0014,"SPRING HILL 2.4 NW, FL US",28.495454,-82.6018,4.9,2019-06-01,,96.0,461.0,,,
USR0000FLSU,"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,4.6,2019-06-01,,,,27.5,32.3,22.8
USC00085076,"LISBON, FL US",28.8728,-81.7844,20.7,2019-06-01,,33.0,190.9,27.9,32.7,23.0
USW00012842,"TAMPA INTERNATIONAL AIRPORT, FL US",27.961940000000002,-82.5403,5.8,2019-06-01,3.2,54.1,239.6,28.8,32.8,24.9
USC00081276,"CANAL POINT USDA, FL US",26.8639,-80.6256,9.1,2019-06-01,,,,28.7,33.3,24.2
USW00012885,"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.196939999999998,-80.17083000000001,4.3,2019-06-01,2.6,31.2,119.0,29.0,33.2,24.9
USC00088942,"TITUSVILLE, FL US",28.6243,-80.817,4.9,2019-06-01,,60.7,309.9,27.4,31.8,23.0
USW00012882,"MIAMI OPA LOCKA AIRPORT, FL US",25.90694,-80.28028,3.0,2019-06-01,2.5,56.9,385.9,28.9,33.1,24.8
US1FLPS0006,"LUTZ 3.4 NE, FL US",28.171446000000003,-82.422326,25.9,2019-06-01,,91.4,388.9,,,
US1FLPS0007,"ZEPHYRHILLS 2.6 NNW, FL US",28.269759999999998,-82.194125,47.2,2019-06-01,,73.4,341.4,,,
US1FLPS0008,"ZEPHYRHILLS 0.9 ENE, FL US",28.241976,-82.163851,32.0,2019-06-01,,66.0,352.9,,,
US1FLMN0006,"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312,4.9,2019-06-01,,34.5,115.3,,,
US1FLHB0040,"UNIVERSITY WEST 2.0 WNW, FL US",28.082426,-82.464012,25.9,2019-06-01,,59.2,265.8,,,
US1FLHL0003,"LAKE PLACID 1.1 WSW, FL US",27.2877,-81.3853,32.9,2019-06-01,,43.4,212.3,,,
US1FLHL0001,"LAKE PLACID 9.4 SE, FL US",27.2054,-81.2574,11.9,2019-06-01,,77.2,255.8,,,
US1FLBV0001,"PALM BAY 2.6 SSE, FL US",27.951176,-80.64202,11.9,2019-06-01,,43.7,238.9,,,
US1FLBV0002,"PALM SHORES 1.4 W, FL US",28.18825,-80.680461,11.9,2019-06-01,,45.7,178.1,,,
USR0000FRAC,"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,2.1,2019-06-01,,,,28.1,33.8,22.4
US1FLOK0001,"NICEVILLE 3.6 SE, FL US",30.49385,-86.43979399999999,11.0,2019-06-01,,58.9,173.9,,,
USR0000FSTM,"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,4.6,2019-06-01,,,,26.9,31.7,22.2
USC00087982,"SANFORD, FL US",28.8147,-81.2778,3.7,2019-06-01,,43.2,180.9,28.2,33.4,23.0
US1FLPK0018,"LAKELAND HIGHLANDS 0.3 SE, FL US",27.956999999999997,-81.946,70.1,2019-06-01,,74.2,316.0,,,
US1FLOS0001,"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.49972199999999,27.1,2019-06-01,,45.2,225.1,,,
US1FLHB0001,"PLANT CITY 6.4 NW, FL US",28.06515,-82.20918,31.1,2019-06-01,,75.4,293.6,,,
USC00087304,"PORT SALERNO 5 W, FL US",27.0997,-80.2627,3.7,2019-06-01,,33.0,148.8,27.7,32.7,22.7
USW00012812,"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91722,-81.99139,7.6,2019-06-01,3.0,59.2,287.3,28.0,32.8,23.1
US1FLPS0010,"DADE CITY 1.8 WSW, FL US",28.352214,-82.22250799999999,40.2,2019-06-01,,83.8,259.5,,,
US1FLPB0012,"ABERDEEN 4.2 NNW, FL US",26.607032,-80.172049,11.9,2019-06-01,,100.1,305.0,,,
US1FLDV0013,"NEPTUNE BEACH 0.5 NNW, FL US",30.321562,-81.395639,,2019-06-01,,68.1,165.7,,,
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2019-06-01,3.8,33.3,40.2,30.6,33.3,27.8
