STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,EMXP,PRCP,TAVG,TMAX,TMIN
US1FLPS0006,"LUTZ 3.4 NE, FL US",28.171446000000003,-82.422326,25.9,2009-08-01,,39.9,139.1,,,
US1FLPS0007,"ZEPHYRHILLS 2.6 NNW, FL US",28.269759999999998,-82.194125,47.2,2009-08-01,,20.8,104.5,,,
US1FLPS0008,"ZEPHYRHILLS 0.9 ENE, FL US",28.241976,-82.163851,32.0,2009-08-01,,92.5,294.7,,,
US1FLMN0006,"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312,4.9,2009-08-01,,59.2,150.7,,,
US1FLHB0040,"UNIVERSITY WEST 2.0 WNW, FL US",28.082426,-82.464012,25.9,2009-08-01,,40.9,156.1,,,
US1FLHL0003,"LAKE PLACID 1.1 WSW, FL US",27.2877,-81.3853,32.9,2009-08-01,,55.1,161.9,,,
US1FLHL0001,"LAKE PLACID 9.4 SE, FL US",27.2054,-81.2574,11.9,2009-08-01,,40.6,130.2,,,
US1FLBV0001,"PALM BAY 2.6 SSE, FL US",27.951176,-80.64202,11.9,2009-08-01,,29.2,127.5,,,
US1FLBV0002,"PALM SHORES 1.4 W, FL US",28.18825,-80.680461,11.9,2009-08-01,,18.8,91.1,,,
USR0000FRAC,"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,2.1,2009-08-01,,,,29.6,34.4,24.8
US1FLOK0001,"NICEVILLE 3.6 SE, FL US",30.49385,-86.43979399999999,11.0,2009-08-01,,55.4,200.1,,,
USR0000FSTM,"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,4.6,2009-08-01,,,,26.7,31.3,22.2
USC00087982,"SANFORD, FL US",28.8147,-81.2778,3.7,2009-08-01,,17.5,71.5,29.2,34.6,23.8
US1FLPK0018,"LAKELAND HIGHLANDS 0.3 SE, FL US",27.956999999999997,-81.946,70.1,2009-08-01,,19.1,115.7,,,
US1FLOS0001,"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.49972199999999,27.1,2009-08-01,,29.7,108.8,,,
US1FLHB0001,"PLANT CITY 6.4 NW, FL US",28.06515,-82.20918,31.1,2009-08-01,,20.1,207.3,,,
USC00087304,"PORT SALERNO 5 W, FL US",27.0997,-80.2627,3.7,2009-08-01,,54.9,145.2,28.3,32.8,23.7
USW00012812,"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91722,-81.99139,7.6,2009-08-01,2.3,97.5,349.3,28.8,33.4,24.2
US1FLPS0010,"DADE CITY 1.8 WSW, FL US",28.352214,-82.22250799999999,40.2,2009-08-01,,33.0,99.7,,,
US1FLPB0012,"ABERDEEN 4.2 NNW, FL US",26.607032,-80.172049,11.9,2009-08-01,,19.3,93.3,,,
US1FLDV0013,"NEPTUNE BEACH 0.5 NNW, FL US",30.321562,-81.395639,,2009-08-01,,35.6,213.5,,,
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2009-08-01,3.7,74.9,175.3,29.9,33.0,26.8
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2009-08-01,,50.5,206.3,,,
USC00086414,"OCALA, FL US",29.1638,-82.0777,22.9,2009-08-01,,21.8,104.3,28.7,34.0,23.4
US1FLHB0004,"VALRICO 2.2 SE, FL US",27.9125,-82.2261,32.9,2009-08-01,,61.7,220.4,,,
US1FLIR0022,"SEBASTIAN 1.7 SSE, FL US",27.763426000000003,-80.47419599999999,6.1,2009-08-01,,28.7,133.9,,,
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.820829999999997,-81.80972,23.5,2009-08-01,2.2,44.2,204.0,28.8,33.4,24.2
USC00081978,"CRESCENT CITY, FL US",29.425,-81.5161,16.2,2009-08-01,,38.1,141.9,28.0,32.4,23.6
USW00053848,"CHOCTAW NAVAL OUTLYING FIELD MILTON, FL US",30.506940000000004,-86.95971999999999,31.1,2009-08-01,2.2,,,26.8,31.7,22.0
US1FLSS0015,"NORTH PORT 4.7 NNE, FL US",27.113171,-82.165734,17.1,2009-08-01,,54.6,238.7,,,
US1FLVL0005,"ORMOND BEACH 3.5 SE, FL US",29.265,-81.0472,7.0,2009-08-01,,46.5,151.6,,,
US1FLVL0003,"DE LAND 4.5 NW, FL US",29.087,-81.344,28.0,2009-08-01,,64.8,171.1,,,
US1FLHL0013,"SEBRING 4.7 WNW, FL US",27.515983000000002,-81.525033,56.1,2009-08-01,,58.9,127.1,,,
USC00088051,"SCOTTSMOOR 2.5 SSW, FL US",28.7299,-80.8795,12.8,2009-08-01,,62.0,184.2,,,
US1FLMR0013,"MICANOPY 3.6 SSW, FL US",29.457061,-82.29983299999999,60.0,2009-08-01,,65.8,217.1,,,
US1FLSJ0004,"ST. AUGUSTINE SOUTH 2.1 SSW, FL US",29.81285,-81.33189499999999,15.8,2009-08-01,,71.9,150.3,,,
USW00092827,"SEBRING 23 SSE, FL US",27.1526,-81.3689,45.7,2009-08-01,,64.0,119.6,27.7,33.2,22.2
US1FLMA0006,"ELLENTON 6.6 E, FL US",27.54,-82.42200000000001,10.1,2009-08-01,,46.5,302.7,,,
US1FLPK0007,"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,42.1,2009-08-01,,56.1,259.1,,,
USC00089176,"VENICE, FL US",27.1006,-82.4364,2.4,2009-08-01,,64.0,186.0,29.7,34.3,25.0
USW00063890,"JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD, FL US",30.350279999999998,-81.88306,30.2,2009-08-01,1.4,59.2,251.8,27.2,32.4,22.0
USC00084366,"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,3.0,2009-08-01,,40.4,179.3,27.5,30.9,24.1
US1FLHB0010,"TAMPA 5.1 S, FL US",27.885885,-82.489524,2.1,2009-08-01,,23.1,162.7,,,
USC00088368,"SOUTH BAY 15 S, FL US",26.47,-80.6402,6.1,2009-08-01,,30.5,63.2,,,
USW00053853,"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.4,-86.47166999999999,6.7,2009-08-01,2.2,23.4,99.6,27.2,30.7,23.7
