STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,EMXP,PRCP,TAVG,TMAX,TMIN
USW00012832,"APALACHICOLA AIRPORT, FL US",29.73333,-85.03333,5.8,2009-05-01,4.0,14.2,47.9,24.6,28.4,20.6
US1FLLN0025,"TALLAHASSEE 3.5 N, FL US",30.508165999999996,-84.283457,29.9,2009-05-01,,48.5,133.8,,,
US1FLPK0034,"LAKELAND 6.9 SW, FL US",27.960835999999997,-81.99560799999999,32.9,2009-05-01,,99.6,412.3,,,
USC00086999,"PENSACOLA 7 NNE, FL US",30.5301,-87.198847,34.7,2009-05-01,,62.5,185.2,24.5,28.9,20.1
USC00084731,"LAKE CITY 2 E, FL US",30.1852,-82.5941,59.4,2009-05-01,,48.3,197.3,23.7,29.1,18.3
US1FLPK0032,"LAKELAND 5.3 WNW, FL US",28.06498,-82.04227,34.1,2009-05-01,,86.6,377.4,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2009-05-01,,53.3,234.5,26.5,31.0,21.9
USC00086315,"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,3.0,2009-05-01,,76.2,266.3,26.0,29.6,22.5
USW00012871,"SARASOTA BRADENTON AIRPORT, FL US",27.401390000000003,-82.55861,8.5,2009-05-01,3.4,24.1,97.1,25.0,29.6,20.4
USW00012838,"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.1011,-80.6439,8.2,2009-05-01,,85.3,235.7,25.6,29.8,21.5
US1FLAL0007,"GAINESVILLE 8.1 SW, FL US",29.5908,-82.4314,36.9,2009-05-01,,41.1,200.7,,,
US1FLSL0022,"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,4.9,2009-05-01,,34.0,123.4,,,
US1FLLN0031,"TALLAHASSEE 14.2 NE, FL US",30.603299,-84.112587,43.9,2009-05-01,,50.0,176.5,,,
USC00088620,"STUART, FL US",27.1897,-80.2397,4.0,2009-05-01,,65.0,176.4,25.6,30.1,21.1
USR0000FLSU,"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,4.6,2009-05-01,,,,23.6,29.8,17.4
USC00085076,"LISBON, FL US",28.8728,-81.7844,20.7,2009-05-01,,,,,,
USW00012842,"TAMPA INTERNATIONAL AIRPORT, FL US",27.961940000000002,-82.5403,5.8,2009-05-01,2.6,51.8,231.3,26.0,30.7,21.2
USC00081276,"CANAL POINT USDA, FL US",26.8639,-80.6256,9.1,2009-05-01,,51.8,182.2,25.5,31.5,19.4
US1FLHB0033,"BLOOMINGDALE 7.6 ESE, FL US",27.828269,-82.148655,32.0,2009-05-01,,61.0,218.1,,,
USW00012885,"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.196939999999998,-80.17083000000001,4.3,2009-05-01,4.1,33.8,160.6,26.1,29.9,22.4
USC00088942,"TITUSVILLE, FL US",28.6243,-80.817,4.9,2009-05-01,,122.7,283.8,25.8,29.9,21.7
USW00012882,"MIAMI OPA LOCKA AIRPORT, FL US",25.90694,-80.28028,3.0,2009-05-01,3.8,53.8,214.9,26.4,30.5,22.4
US1FLPS0006,"LUTZ 3.4 NE, FL US",28.171446000000003,-82.422326,25.9,2009-05-01,,66.3,262.6,,,
US1FLPS0007,"ZEPHYRHILLS 2.6 NNW, FL US",28.269759999999998,-82.194125,47.2,2009-05-01,,49.0,272.7,,,
US1FLPS0008,"ZEPHYRHILLS 0.9 ENE, FL US",28.241976,-82.163851,32.0,2009-05-01,,64.5,279.5,,,
US1FLMN0006,"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312,4.9,2009-05-01,,44.5,135.9,,,
US1FLHB0040,"UNIVERSITY WEST 2.0 WNW, FL US",28.082426,-82.464012,25.9,2009-05-01,,49.5,170.9,,,
US1FLHL0003,"LAKE PLACID 1.1 WSW, FL US",27.2877,-81.3853,32.9,2009-05-01,,39.6,137.9,,,
US1FLHL0001,"LAKE PLACID 9.4 SE, FL US",27.2054,-81.2574,11.9,2009-05-01,,68.6,218.5,,,
US1FLBV0001,"PALM BAY 2.6 SSE, FL US",27.951176,-80.64202,11.9,2009-05-01,,58.9,273.7,,,
US1FLBV0002,"PALM SHORES 1.4 W, FL US",28.18825,-80.680461,11.9,2009-05-01,,131.6,325.7,,,
USR0000FRAC,"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,2.1,2009-05-01,,,,25.2,32.5,17.9
US1FLOK0001,"NICEVILLE 3.6 SE, FL US",30.49385,-86.43979399999999,11.0,2009-05-01,,54.6,160.6,,,
USC00087982,"SANFORD, FL US",28.8147,-81.2778,3.7,2009-05-01,,138.4,396.3,25.7,31.3,20.2
US1FLPK0018,"LAKELAND HIGHLANDS 0.3 SE, FL US",27.956999999999997,-81.946,70.1,2009-05-01,,108.5,386.3,,,
US1FLOS0001,"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.49972199999999,27.1,2009-05-01,,98.6,379.9,,,
US1FLHB0001,"PLANT CITY 6.4 NW, FL US",28.06515,-82.20918,31.1,2009-05-01,,89.4,345.5,,,
USC00087304,"PORT SALERNO 5 W, FL US",27.0997,-80.2627,3.7,2009-05-01,,50.8,186.5,25.1,30.4,19.7
USW00012812,"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91722,-81.99139,7.6,2009-05-01,3.2,38.6,155.2,25.7,31.8,19.5
US1FLPS0010,"DADE CITY 1.8 WSW, FL US",28.352214,-82.22250799999999,40.2,2009-05-01,,56.1,334.6,,,
US1FLPB0012,"ABERDEEN 4.2 NNW, FL US",26.607032,-80.172049,11.9,2009-05-01,,40.1,221.7,,,
US1FLDV0013,"NEPTUNE BEACH 0.5 NNW, FL US",30.321562,-81.395639,,2009-05-01,,100.6,318.3,,,
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2009-05-01,4.5,0.0,0.0,27.4,30.4,24.3
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2009-05-01,,83.6,219.6,,,
USC00086414,"OCALA, FL US",29.1638,-82.0777,22.9,2009-05-01,,73.2,314.9,25.2,31.7,18.8
US1FLHB0004,"VALRICO 2.2 SE, FL US",27.9125,-82.2261,32.9,2009-05-01,,63.5,280.4,,,
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.820829999999997,-81.80972,23.5,2009-05-01,3.1,103.1,326.4,25.6,30.8,20.3
USC00081978,"CRESCENT CITY, FL US",29.425,-81.5161,16.2,2009-05-01,,112.0,487.0,24.7,29.6,19.9
USW00053848,"CHOCTAW NAVAL OUTLYING FIELD MILTON, FL US",30.506940000000004,-86.95971999999999,31.1,2009-05-01,3.3,31.0,99.3,24.2,28.7,19.7
US1FLVL0005,"ORMOND BEACH 3.5 SE, FL US",29.265,-81.0472,7.0,2009-05-01,,251.0,764.8,,,
US1FLVL0003,"DE LAND 4.5 NW, FL US",29.087,-81.344,28.0,2009-05-01,,141.2,366.0,,,
US1FLHL0013,"SEBRING 4.7 WNW, FL US",27.515983000000002,-81.525033,56.1,2009-05-01,,35.1,204.6,,,
USC00088051,"SCOTTSMOOR 2.5 SSW, FL US",28.7299,-80.8795,12.8,2009-05-01,,104.4,383.4,,,
US1FLMR0013,"MICANOPY 3.6 SSW, FL US",29.457061,-82.29983299999999,60.0,2009-05-01,,75.2,361.0,,,
US1FLSJ0004,"ST. AUGUSTINE SOUTH 2.1 SSW, FL US",29.81285,-81.33189499999999,15.8,2009-05-01,,185.7,458.0,,,
USW00092827,"SEBRING 23 SSE, FL US",27.1526,-81.3689,45.7,2009-05-01,,43.1,164.6,25.2,32.5,17.9
US1FLMA0006,"ELLENTON 6.6 E, FL US",27.54,-82.42200000000001,10.1,2009-05-01,,62.5,229.7,,,
US1FLPK0007,"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,42.1,2009-05-01,,45.7,244.2,,,
USC00089176,"VENICE, FL US",27.1006,-82.4364,2.4,2009-05-01,,60.2,196.5,24.6,29.4,19.8
USW00063890,"JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD, FL US",30.350279999999998,-81.88306,30.2,2009-05-01,2.4,111.0,302.3,23.9,29.7,18.1
USC00084366,"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,3.0,2009-05-01,,112.3,301.3,,27.1,
US1FLDV0021,"JACKSONVILLE 8.8 E, FL US",30.355999999999998,-81.512,18.0,2009-05-01,,42.9,399.8,,,
US1FLHB0010,"TAMPA 5.1 S, FL US",27.885885,-82.489524,2.1,2009-05-01,,94.2,368.7,,,
USC00088368,"SOUTH BAY 15 S, FL US",26.47,-80.6402,6.1,2009-05-01,,72.1,276.4,24.5,30.2,18.9
USW00053853,"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.4,-86.47166999999999,6.7,2009-05-01,3.3,42.7,129.4,24.6,27.5,21.7
