STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,EMXP,PRCP,TAVG,TMAX,TMIN
US1FLLN0025,"TALLAHASSEE 3.5 N, FL US",30.508165999999996,-84.283457,29.9,2011-06-01,,85.3,179.2,,,
US1FLPK0034,"LAKELAND 6.9 SW, FL US",27.960835999999997,-81.99560799999999,32.9,2011-06-01,,24.4,117.0,,,
USC00086999,"PENSACOLA 7 NNE, FL US",30.5301,-87.198847,34.7,2011-06-01,,33.5,89.4,29.2,34.6,23.8
USC00084731,"LAKE CITY 2 E, FL US",30.1852,-82.5941,59.4,2011-06-01,,99.1,138.4,27.6,35.0,20.1
US1FLPK0032,"LAKELAND 5.3 WNW, FL US",28.06498,-82.04227,34.1,2011-06-01,,51.6,145.2,,,
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2011-06-01,,37.8,156.8,28.3,32.5,24.0
USC00086315,"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,3.0,2011-06-01,,40.6,100.0,28.0,31.6,24.4
USW00012871,"SARASOTA BRADENTON AIRPORT, FL US",27.401390000000003,-82.55861,8.5,2011-06-01,3.5,13.0,30.6,27.5,32.7,22.4
US1FLAL0004,"BROOKER 6.6 SSE, FL US",29.800590000000003,-82.28361600000001,43.0,2011-06-01,,29.2,91.5,,,
USW00012838,"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.1011,-80.6439,8.2,2011-06-01,3.6,63.0,150.1,27.4,31.9,22.8
US1FLBW0016,"FORT LAUDERDALE 1.9 SSW, FL US",26.11786,-80.152112,0.9,2011-06-01,,19.1,72.0,,,
US1FLBV0013,"ROCKLEDGE 1.1 WSW, FL US",28.312227000000004,-80.745553,11.9,2011-06-01,,48.5,135.1,,,
US1FLAL0007,"GAINESVILLE 8.1 SW, FL US",29.5908,-82.4314,36.9,2011-06-01,,22.6,59.4,,,
US1FLSL0022,"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,4.9,2011-06-01,,17.3,52.9,,,
USC00088620,"STUART, FL US",27.1897,-80.2397,4.0,2011-06-01,,67.3,152.7,,,
US1FLHN0014,"SPRING HILL 2.4 NW, FL US",28.495454,-82.6018,4.9,2011-06-01,,73.2,146.4,,,
USR0000FLSU,"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,4.6,2011-06-01,,,,26.9,33.5,20.3
USC00085076,"LISBON, FL US",28.8728,-81.7844,20.7,2011-06-01,,26.4,59.4,27.5,33.4,21.6
USW00012842,"TAMPA INTERNATIONAL AIRPORT, FL US",27.961940000000002,-82.5403,5.8,2011-06-01,2.5,55.6,131.6,28.7,33.3,24.1
USC00081276,"CANAL POINT USDA, FL US",26.8639,-80.6256,9.1,2011-06-01,,,52.9,27.3,32.8,21.8
US1FLHB0033,"BLOOMINGDALE 7.6 ESE, FL US",27.828269,-82.148655,32.0,2011-06-01,,31.2,101.9,,,
USW00012885,"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.196939999999998,-80.17083000000001,4.3,2011-06-01,3.4,19.3,65.7,28.9,32.9,24.9
USC00088942,"TITUSVILLE, FL US",28.6243,-80.817,4.9,2011-06-01,,62.7,194.6,27.5,32.3,22.7
USW00012882,"MIAMI OPA LOCKA AIRPORT, FL US",25.90694,-80.28028,3.0,2011-06-01,3.5,20.3,31.5,28.4,32.6,24.1
US1FLPS0007,"ZEPHYRHILLS 2.6 NNW, FL US",28.269759999999998,-82.194125,47.2,2011-06-01,,42.9,120.7,,,
US1FLPS0008,"ZEPHYRHILLS 0.9 ENE, FL US",28.241976,-82.163851,32.0,2011-06-01,,33.0,94.2,,,
US1FLMN0006,"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312,4.9,2011-06-01,,6.4,23.4,,,
US1FLHB0040,"UNIVERSITY WEST 2.0 WNW, FL US",28.082426,-82.464012,25.9,2011-06-01,,27.4,98.1,,,
US1FLHL0003,"LAKE PLACID 1.1 WSW, FL US",27.2877,-81.3853,32.9,2011-06-01,,,133.8,,,
US1FLHL0001,"LAKE PLACID 9.4 SE, FL US",27.2054,-81.2574,11.9,2011-06-01,,49.3,163.4,,,
US1FLBV0001,"PALM BAY 2.6 SSE, FL US",27.951176,-80.64202,11.9,2011-06-01,,61.2,137.5,,,
US1FLBV0002,"PALM SHORES 1.4 W, FL US",28.18825,-80.680461,11.9,2011-06-01,,54.6,122.3,,,
USR0000FRAC,"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,2.1,2011-06-01,,,,27.4,35.1,19.7
US1FLOK0001,"NICEVILLE 3.6 SE, FL US",30.49385,-86.43979399999999,11.0,2011-06-01,,37.8,86.2,,,
USR0000FSTM,"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,4.6,2011-06-01,,,,27.1,33.1,21.1
USC00087982,"SANFORD, FL US",28.8147,-81.2778,3.7,2011-06-01,,63.5,150.1,28.1,33.7,22.4
US1FLPK0018,"LAKELAND HIGHLANDS 0.3 SE, FL US",27.956999999999997,-81.946,70.1,2011-06-01,,33.8,101.1,,,
US1FLOS0001,"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.49972199999999,27.1,2011-06-01,,30.0,124.7,,,
US1FLHB0001,"PLANT CITY 6.4 NW, FL US",28.06515,-82.20918,31.1,2011-06-01,,18.3,67.3,,,
USC00087304,"PORT SALERNO 5 W, FL US",27.0997,-80.2627,3.7,2011-06-01,,80.8,162.1,26.8,32.7,20.9
USW00012812,"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91722,-81.99139,7.6,2011-06-01,3.0,41.4,127.8,27.8,34.4,21.3
US1FLPS0010,"DADE CITY 1.8 WSW, FL US",28.352214,-82.22250799999999,40.2,2011-06-01,,33.0,89.9,,,
US1FLDV0013,"NEPTUNE BEACH 0.5 NNW, FL US",30.321562,-81.395639,,2011-06-01,,20.1,55.7,,,
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2011-06-01,4.1,9.4,29.8,29.7,32.5,26.8
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2011-06-01,,39.4,132.6,,,
USC00086414,"OCALA, FL US",29.1638,-82.0777,22.9,2011-06-01,,38.1,156.1,27.9,34.6,21.2
US1FLHB0004,"VALRICO 2.2 SE, FL US",27.9125,-82.2261,32.9,2011-06-01,,19.1,106.7,,,
US1FLIR0022,"SEBASTIAN 1.7 SSE, FL US",27.763426000000003,-80.47419599999999,6.1,2011-06-01,,68.1,189.2,,,
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.820829999999997,-81.80972,23.5,2011-06-01,2.7,15.5,51.8,28.4,33.9,23.0
US1FLIR0024,"VERO BEACH 3.4 W, FL US",27.642899,-80.44938,5.8,2011-06-01,,44.5,105.7,,,
USC00081978,"CRESCENT CITY, FL US",29.425,-81.5161,16.2,2011-06-01,,47.5,158.0,27.8,33.4,22.3
USW00053848,"CHOCTAW NAVAL OUTLYING FIELD MILTON, FL US",30.506940000000004,-86.95971999999999,31.1,2011-06-01,3.0,0.0,0.0,28.7,33.9,23.5
US1FLSS0015,"NORTH PORT 4.7 NNE, FL US",27.113171,-82.165734,17.1,2011-06-01,,13.7,57.0,,,
US1FLVL0005,"ORMOND BEACH 3.5 SE, FL US",29.265,-81.0472,7.0,2011-06-01,,58.9,159.0,,,
US1FLHL0013,"SEBRING 4.7 WNW, FL US",27.515983000000002,-81.525033,56.1,2011-06-01,,33.8,142.3,,,
US1FLMR0013,"MICANOPY 3.6 SSW, FL US",29.457061,-82.29983299999999,60.0,2011-06-01,,23.1,93.0,,,
US1FLSJ0004,"ST. AUGUSTINE SOUTH 2.1 SSW, FL US",29.81285,-81.33189499999999,15.8,2011-06-01,,26.9,100.2,,,
USW00092827,"SEBRING 23 SSE, FL US",27.1526,-81.3689,45.7,2011-06-01,,37.3,180.4,26.7,33.6,19.8
US1FLMA0006,"ELLENTON 6.6 E, FL US",27.54,-82.42200000000001,10.1,2011-06-01,,60.5,169.8,,,
US1FLPK0007,"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,42.1,2011-06-01,,54.6,134.9,,,
USC00089176,"VENICE, FL US",27.1006,-82.4364,2.4,2011-06-01,,8.4,39.9,28.7,33.9,23.5
USW00063890,"JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD, FL US",30.350279999999998,-81.88306,30.2,2011-06-01,2.1,21.6,37.2,27.5,35.1,19.9
USC00084366,"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,3.0,2011-06-01,,18.5,52.1,27.0,31.1,22.9
US1FLHB0010,"TAMPA 5.1 S, FL US",27.885885,-82.489524,2.1,2011-06-01,,36.6,120.0,,,
USC00088368,"SOUTH BAY 15 S, FL US",26.47,-80.6402,6.1,2011-06-01,,80.0,219.9,26.0,31.2,20.7
USW00053853,"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.4,-86.47166999999999,6.7,2011-06-01,2.2,17.0,48.8,29.1,32.8,25.4
