STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,EMXP,PRCP,TAVG,TMAX,TMIN
USC00080414,"BAHIA HONDA STATE PARK, FL US",24.65512,-81.27998000000001,1.8,2009-07-01,,38.1,121.9,29.2,31.9,26.5
USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,2009-07-01,,27.2,91.3,28.7,31.6,25.8
US1FLLK0003,"GROVELAND 1.7 E, FL US",28.565,-81.824,34.1,2009-07-01,,41.9,213.4,,,
US1FLLK0005,"MOUNT PLYMOUTH 0.2 WSW, FL US",28.799,-81.535,27.4,2009-07-01,,22.4,133.7,,,
USR0000FMER,"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,9.1,2009-07-01,,,,27.4,32.1,22.7
US1FLCY0001,"FLEMING ISLAND 1.7 SE, FL US",30.0785,-81.6956,3.0,2009-07-01,,21.3,122.6,,,
US1FLSL0013,"PORT ST. LUCIE 2.4 SSW, FL US",27.249421999999996,-80.371835,11.0,2009-07-01,,40.1,209.9,,,
US1FLBV0020,"PALM SHORES 4.3 NNW, FL US",28.2439,-80.6842,6.1,2009-07-01,,56.4,167.3,,,
USC00084050,"HOLLYWOOD, FL US",26.0281,-80.1341,2.7,2009-07-01,,67.1,166.6,28.1,31.9,24.3
US1FLCY0005,"KEYSTONE HEIGHTS 7.6 ENE, FL US",29.8362,-81.924675,57.9,2009-07-01,,59.4,202.4,,,
USW00012834,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.1828,-81.0483,9.4,2009-07-01,2.2,19.6,132.0,27.4,31.9,22.8
USC00087205,"PLANT CITY, FL US",28.020840000000003,-82.13855,33.5,2009-07-01,,61.0,236.2,28.0,32.8,23.2
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30.495,-81.6936,7.9,2009-07-01,2.5,32.5,139.4,27.4,32.6,22.1
