date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
2009_01,12.399811813610874,2.135302139077711,43.63247187745297,2.135302139077711,67.5699492229701,45.77271303902596,6.901109297290846,68.38630912936782,57.452725019968035,41.438104582183044,10.953856505817523,5.615185697015455,54.09484677699823,42.41695428530173,31.27977045584739,12.977623746131757,7.034860627740618,25.430940248175908,35.55020339785711,25.641023626142108,18.86772141496169,12.41367589169895,8.649509568576569,22.3209514158715,19.442233811570425,14.014657388447299,11.834342727825604,6.172583678863092,5.103485250395883,14.534363430712085,19.204588969682415,14.117107167354025,14.853654351043925,14.581844457536127,4.83743528362685,5.208229595287103,28.29450375379879,20.631096689396536,12.75675285901018,19.206158925021192,22.349806356269486,13.271935646428943,5.208229595287103,42.1000023080219,29.457521092277876,20.696385378454664,26.817612135290197,26.051805937083927,12.704267951867012,60.5125258695164,50.520204240123164,42.443268194958755,33.437869366380134,39.98399469047369,46.59699496463201,25.34975457305782,68.85092040549617,39.614611956114004,39.25753687713379,45.1133263642929,47.323470017473795,53.20059710093191,34.00967749431373,62.87597941956712,90.60041267366508,53.69127576733237,49.34627651222041,48.27063456146184,43.31243561889147,34.00967749431373,46.06578907511484,42.19067553067302,34.944826042296725,50.964422163160705,45.23409726677719,33.66321989046474,33.66321989046474,40.69497611548091,14.609217664947458,23.099348376685356,42.439660842423535,50.776473251036144,45.88172488762659,47.722096596592756,36.0263952970531,14.679858558311333,38.17603656540996,49.44200479806105,45.91896368584307,59.45582419812871,57.16285103360432,58.387538514371485,54.230525522306856,38.61565718688927,65.28989621486059,72.4205847474541,79.1472034009569,67.06203578812055,60.83676029498396,33.980127471929706,62.48971947654692,71.7949412739531,83.18484291107505,93.24556022936456,76.87776670083522,59.43261994212675,48.760052670610186,38.6093902509081,65.64195785865111,75.92918145397844,92.26299668885876,102.72035761985644,86.64055106383097,78.93062313854665,130.27495778941727,47.203965114628566,44.00704296114469,42.87257564565044,45.213200798052945,54.21262085119627,63.51434260253151,84.45793099673008,96.81725036005413,97.3093138189538,98.74312776780148,106.4025838507709,53.54977201637898,54.315486025548076,59.74317662928549,56.240256634942895,50.20410397208597,45.28841761210606,43.921258473815975,44.82107243377216,55.19376211123559,74.10546366724058,87.12114876220558,83.91709140358743,82.45803670315706,86.90436984078701,116.91877710928591,53.54977201637898,35.88870263672254,34.1129180035447,45.62172315824414,63.695515523615796,68.11348112911708,59.09918007129718,48.2358006697686,40.56694885658817,41.072061995951195,46.41857512310254,40.12502924200974,33.747232312965515,31.083022173378268,82.45803670315706,86.90436984078701,116.91877710928591,53.54977201637898,53.54977201637898,35.88870263672254,34.1129180035447,45.62172315824414,63.695515523615796,68.11348112911708,59.09918007129718,86.90436984078701
2009_02,22.823549668966486,7.971158379655794,13.310165824316506,7.971158379655794,2.5,9.310995979943273,11.265510382377649,2.5,2.5,7.374749369876694,6.911897457713858,18.60655857411355,2.5,2.5,5.826278630693779,6.235075786291904,9.507109552325316,11.605254010650343,3.1894909395142927,4.202445429782511,5.918208403766887,9.123803336745288,9.403994402708104,10.478052631672114,6.665221747807602,5.701538277177495,6.163608163485547,7.12714532032935,22.16504626857519,23.05620175230946,11.739759696218908,8.20178451651016,7.547983030938843,5.850069616672857,6.890779866154099,21.521715389966285,17.790809668017392,13.265053140594098,8.630990743349404,8.93638106811737,11.855613912342168,14.554567601704159,21.521715389966285,15.04398900478231,14.308203886617145,11.326190595094474,10.17999312795945,7.203848259900421,3.4884843911372507,12.46611907625594,15.449221108617666,16.828428228227732,14.821769704864261,10.919790304866105,13.79255829691284,20.056160342223485,12.983080497807276,13.447805476610561,21.97433180545371,13.332625604858169,11.27208081570621,14.107498348730733,22.623863754611946,12.163064993679123,22.451035833589366,12.762505766629365,12.341042319312892,10.335756152331737,9.59648301694946,22.623863754611946,14.90481711729213,26.536318246288648,17.597210544969947,14.742373474512393,12.301546812148073,8.350416248038162,8.350416248038162,19.981703773446313,27.945137774722973,23.369031555007425,16.488060479309972,19.455317558176905,15.379129406833,27.557090350008515,25.094536608268267,24.605079289358212,20.09693947629305,23.21565329120069,13.087864413084873,34.64574253610129,41.442793851519596,21.908957965996244,22.31024100997577,20.382197087976337,23.94674161050795,36.546412464783636,62.80064972847591,25.222311433736856,22.001980892673654,25.828787535235932,16.432189920657393,15.950224325167927,28.497884278769494,57.16378731362335,36.31732511704515,30.724776856559508,43.71714633463395,75.54024503701177,2.5,2.5,19.32468555554444,36.08696005595574,43.769400936672184,47.333352662167464,96.35997199619557,80.04429267259157,74.20574464788882,63.01721244259306,45.449090287267204,7.793047976020379,2.5,15.246498386383776,25.963174573727457,32.814518575752565,45.09849879752221,54.654908943352304,104.56263135890012,82.96978847748369,94.37624887134697,89.58043509954398,79.00113755923003,65.98851841206772,49.80945893630891,29.999314477760173,20.105422949110245,28.362589067072083,32.84921365563955,37.541570320847946,39.16402290140666,41.12938619053817,44.36613109751609,104.56263135890012,87.64777020379398,88.66202399529844,104.62452732287454,113.6,113.6,108.51091230074641,82.54883501619602,59.15173709616933,45.27258331733981,41.1613604485832,42.82672500233128,46.603021683219076,49.12830886874963,39.16402290140666,41.12938619053817,44.36613109751609,104.56263135890012,104.56263135890012,87.64777020379398,88.66202399529844,104.62452732287454,113.6,113.6,108.51091230074641,41.12938619053817
2009_03,11.261992558049293,21.975974396745116,32.730988049835865,21.975974396745116,3.6,14.684998405472294,38.214557863747686,5.288518238887562,3.6,3.6,57.92583145564925,62.36107547348069,3.6,3.6,3.6,78.74722021966569,276.2482087719813,13.786943404317825,3.6,3.6,3.6,99.80457961429406,425.5,12.543074814083633,3.6,3.6,3.6,63.47847191773876,109.53038476755084,3.6,15.097673199876485,3.6,3.6,3.6,28.775430956134258,33.07897171724598,13.007052982402653,20.75744016183558,26.86074209314264,3.6,3.6,25.002688402194,33.07897171724598,15.584319299976489,17.063632143288178,34.13266380310298,35.27944158343808,13.158224969886419,10.500257158205091,40.85759320756265,19.282989863721898,13.36896236906307,12.003018414118884,22.83933991898807,25.749283867627422,22.957312359903376,36.55787089781158,24.008660325640864,20.88432121080669,14.673514236581635,13.946708807859814,18.411407199436958,17.735012637151215,24.525029492431884,31.788060570488796,11.008404070418178,16.969684024242387,15.056273245279034,25.352394046330254,17.735012637151215,30.088242225733083,19.433975294445506,11.099507473064595,12.253061097885746,9.497231725887133,5.98598193841544,5.98598193841544,38.27082629076075,18.563696025684035,23.618544666229717,22.942730769337032,7.32399899068079,14.961002992954802,35.456316492555366,31.170021923753644,35.28381606671522,28.899759435182975,12.051700242368822,18.610557584064196,31.06596275620794,26.560367092594497,38.39487654145532,16.863280554273594,26.55368279457847,52.89478650076811,35.32501952475173,19.513484464867375,64.25614192965256,33.0183498911175,31.75497780498928,77.40359539115667,65.23291372619768,58.42191920227349,59.65522420075996,103.95603682740084,56.496693458729496,42.60245620725222,132.95611291221354,89.94667366583813,87.16381506816032,82.36953878902864,113.88272567872073,112.98151218879582,64.03625848123457,67.42621389486149,131.6287288827999,125.85143099834994,118.71592109841453,111.38838045656289,95.73932013011004,99.72742540832891,68.72771153157409,58.24536583286277,123.33949508206756,65.21186345280722,3.6,183.90751528965876,127.32722010354155,151.77098426082463,142.0116820513004,126.00925582762088,114.07973122725642,106.96098775453915,100.7166238100502,96.5961332196105,40.044343410211475,5.566172332245364,40.975417989979185,84.32925383808951,92.9117003515276,17.724816628955278,183.90751528965876,128.49970375664907,123.22203985629798,159.85384397545073,216.23726815031006,224.14198320223835,184.80647384313352,141.89270134766372,113.90514637296465,106.13291757573553,86.31229141919758,105.4530276197221,128.2549798225173,147.67037777006445,84.32925383808951,92.9117003515276,17.724816628955278,183.90751528965876,183.90751528965876,128.49970375664907,123.22203985629798,159.85384397545073,216.23726815031006,224.14198320223835,184.80647384313352,92.9117003515276
2009_04,6.1,6.1,23.084550925482937,6.1,32.37903740166395,30.76759718836226,15.38501146881023,26.56604322007609,27.04882323563259,27.822435960262847,33.272648317811765,42.31348360633025,19.837151802846627,19.063498859708574,22.275815026322007,34.53354405656491,21.814869756556504,6.1,11.76926052898857,10.670644226906951,14.937308843476716,23.30805771650596,15.374927895111757,6.8030690832373955,6.767377020736476,6.602351314878883,12.289433936416684,24.1266651366931,43.00780287695866,8.317844947102703,13.798444622147466,12.520165163349965,17.76870722688341,18.42072653376838,40.34476087442153,72.50193107947699,31.978595880109648,24.588450500257938,20.335889453797705,18.04236282022474,12.836779668733602,23.934301095742864,72.50193107947699,60.6109515854641,40.31166134635356,18.674749779845744,6.1,6.1,6.1,27.312493024286304,63.97602350440328,36.666375264636926,27.954652770984747,6.1,6.1,16.844635837335787,10.087026128208032,57.33866003330867,36.060740262337255,22.44532745224722,13.651369922469302,6.1,17.13034132281859,6.1,37.89036424435107,37.836915960291776,26.17688088466655,25.911625039895974,16.491305102734362,17.13034132281859,37.267778454807825,44.51825476424345,55.43088104024211,34.09821441705795,53.125455528804075,140.91671769520858,140.91671769520858,52.21664983500615,24.178569395748145,60.09499705840362,45.23673500953822,34.54176127218968,46.50687682968419,40.534673662675466,27.708799005385853,44.81288508071513,46.16753775931674,32.52517639386358,30.7760901050777,26.555084925828393,55.82064557698342,6.1,13.60595037550855,59.94935275767053,7.419103934431214,17.894893260250925,91.57695089505374,31.056150842720122,33.41576812850281,69.41422935228324,6.1,6.1,22.060212480209902,100.89617822882224,59.384405765191765,67.25835987239472,85.91963955359648,214.97642987536918,10.965363411336916,17.687293969614565,76.50764345913782,122.33419592706899,101.27641537586317,117.71801964509889,261.7126973028136,233.7813565513718,234.58974899305832,222.17270956943642,186.87445083798627,99.13383743594692,80.66503975830271,149.35417276242634,190.9615721711089,149.2789467407672,157.41441869183038,220.89699964306354,119.66059205239416,213.63408869947128,231.36910193148086,250.21750343060762,260.5016050746409,257.50557613128944,238.20028631564014,202.87549849810648,183.85840684933055,265.20741104129115,301.4,258.6626888347008,193.97146676316018,145.1642402026864,224.28063158039487,119.66059205239416,152.00792717411096,181.7840126737879,208.53256489916424,231.23386088350378,252.79982790883565,278.0363449256227,293.1207130549663,292.60160958362997,281.9177871356269,296.3189733743899,268.95394417671463,237.76455316229078,207.20220356293714,193.97146676316018,145.1642402026864,224.28063158039487,119.66059205239416,119.66059205239416,152.00792717411096,181.7840126737879,208.53256489916424,231.23386088350378,252.79982790883565,278.0363449256227,145.1642402026864
2009_05,194.57625385189064,136.25357994677506,378.690661262678,136.25357994677506,516.6138498839028,417.1600460518731,268.5184821359637,503.05961930225624,497.6615253586329,420.50345300494894,301.60181679993667,260.48967201506457,439.12305232962177,435.4755648021244,399.3284860509221,298.8719043947567,197.9282541539003,241.86138658402484,340.8512166536483,348.6658907682107,342.46030115274016,258.8171931784553,147.58311156879336,212.0973320429804,241.28020130812592,274.3392467146139,295.0739257545579,229.30043469250012,219.86262551985752,243.302162709106,164.00285062807203,176.0412895757749,234.85557046060603,258.1611558553333,178.39752693073694,226.3507156144248,167.5342175134913,131.09953837755,107.98231032161567,211.46972824550247,226.54135978207768,120.48029575605588,226.3507156144248,139.9686505526701,130.1122990763647,144.1615922883999,215.69361195690124,176.84853878521164,102.89024244661957,119.59362981171378,184.1842671974441,172.1154759610816,228.2990042616699,245.18230151487393,270.1638577878419,208.20712753575137,191.8988569311467,242.1765178096746,339.63622721339306,227.21054250277598,330.64427887729437,301.6128064525296,203.4546009137112,51.3470918734677,287.2699999361004,315.0584795303814,265.41173586633425,443.46979331975297,496.60315237297334,203.4546009137112,333.2787316392111,355.61957042446454,257.1515974259661,339.8005604859028,468.1156275566053,403.6782550499661,403.6782550499661,397.15464565364084,443.57861294536787,284.03422709489115,401.933707877209,448.58630868310036,316.8292038426654,367.0367895566132,457.6910128659592,301.4947136703973,418.42143526246196,391.49996382872513,430.8521378883148,281.2965695198654,435.6132099376444,309.51559675156506,369.1854504143472,383.9250757606844,60.070621305547995,170.94163699138204,396.4558826583904,374.11418690746115,438.22700483935574,548.7670470972898,0.0,0.0,67.29128385254482,355.0628342251966,479.2650110384071,520.1381059506672,619.7889353114024,54.64895041055358,0.0,0.0,60.96741132493831,310.94042400055133,514.0474415358862,507.60649751874183,495.31820414217066,112.72463428040749,77.78250839288489,35.6506734845466,0.0,0.0,0.0,3.524640621207709,147.48025772623998,318.11189281168447,421.1681130345052,369.81804728317337,166.60294468860263,148.76707125015753,164.68488997083563,149.65770553722612,121.77100817544874,88.2892465186965,49.78911596387844,0.0,0.0,64.29578277022523,139.78419819667636,185.24233982942692,247.31659083377278,308.58071310225114,345.1761787677133,166.60294468860263,95.70361525760424,90.80041481851502,140.26158359577556,213.92348808368197,233.44131815442105,213.01365896378218,181.4270271134001,150.9822107762479,131.89552621033147,138.64990831777467,123.0409823558178,114.18888932673939,124.45451383979541,247.31659083377278,308.58071310225114,345.1761787677133,166.60294468860263,166.60294468860263,95.70361525760424,90.80041481851502,140.26158359577556,213.92348808368197,233.44131815442105,213.01365896378218,308.58071310225114
2009_06,121.52115435139734,165.43082385394982,365.4,165.43082385394982,365.4,365.4,290.8039127182803,365.4,365.4,365.4,365.4,359.3996034194558,365.4,344.74413730185154,313.49304549161445,316.0810111478953,206.8869085408125,121.05214475636278,221.86393455730507,191.9845256714205,192.88188086735988,159.05346049113498,73.92157719383883,105.3433505669521,98.29366518882063,97.72264673096514,126.75679615893988,138.54960611402637,255.64018518097464,135.41470835944284,132.82700955545994,82.39437360367832,115.80179393181643,197.86999258409767,195.4658845217039,224.18375513250638,216.10431220364111,224.875776792019,120.33956041754858,236.36045369416922,346.128778253674,292.2751137221158,224.18375513250638,231.60593105660297,289.45841874070953,199.083307929506,336.85161043589983,361.410799962372,224.33582213286175,127.6700260669526,206.6535687286393,213.32619476380782,177.89750341143383,291.3193403656823,365.4,200.22541878012285,139.3233321725891,196.45360273089622,140.19517376589766,194.93680610438878,239.2073341262649,326.4142125841205,187.20375959026293,35.17060751741799,109.41059221981588,61.52548785721365,173.3944220702128,191.71479400715697,192.48148127924648,187.20375959026293,33.01225389355887,9.317433378807943,187.40122043993765,195.93098422408693,137.40255853660173,37.906981515546676,37.906981515546676,52.84229356090676,75.73199883065814,202.5068867169517,264.71733432812704,144.90614728619113,82.57140055912276,64.28613112202795,53.866315645549804,81.54070855410146,287.98073577765103,145.448142617428,177.07543381115784,87.67808340472068,70.45052049980663,90.63730626670088,187.07760089910545,192.74663519597829,119.08504865759258,106.72607525781157,78.0425093141854,134.30631710306253,108.2159956617778,143.45000459643094,140.48589205007022,130.02237197409178,105.18688774118965,93.83319927243171,232.23556071805083,113.15364690002613,87.1874159857264,99.09547166253164,134.14895095485346,109.89646403556874,71.66985941459599,56.874461550548,273.24364190873126,187.92915670840176,255.99887433525595,101.66145787805695,133.1792078275567,146.10672877084528,146.98669558290405,127.68883050588715,103.52897192999416,67.30854008548603,23.309021481327274,53.98724459563991,181.68721497595504,167.0093514718468,103.08821471740885,64.72408220650787,116.2925791258443,147.93999820422118,164.6495881872874,166.25281820926557,150.91848408896914,127.46219775462812,109.88327191646871,52.19664920238195,12.988398525047959,24.858937280907295,54.94441489896634,111.77657578177173,115.9243656274154,103.08821471740885,64.89407020247916,74.17720823788325,122.1004064654369,184.88678872638727,204.84520280037503,197.86847408646773,174.9642715014325,140.41714147571534,103.34064420906418,64.49569692984358,45.56056637269416,33.96269192494607,30.799559443508393,54.94441489896634,111.77657578177173,115.9243656274154,103.08821471740885,103.08821471740885,64.89407020247916,74.17720823788325,122.1004064654369,184.88678872638727,204.84520280037503,197.86847408646773,111.77657578177173
2009_07,70.96119637321226,96.30113941413614,177.15695046595283,96.30113941413614,251.17919214577196,311.2871374298128,183.19163191531328,56.78545772773912,263.83180465116106,376.7688323953036,309.4501600319228,240.30458272529873,81.64316582150988,262.069097780556,375.2520324110883,342.39484503087476,170.665756928765,38.3,113.1371654426239,252.72667970091152,331.8164811583791,288.46906888808326,110.25169765557823,60.878177782718424,149.68361788649008,242.6518591970646,289.9532807342704,185.46409877102877,201.41194437056419,73.2141435669373,149.85465728370679,215.13926153631303,325.07511168875055,235.72606573133947,111.21267111316655,201.41194437056419,208.11675837035796,249.77143189420423,262.74282077592716,259.8440440636485,166.01142895478904,154.3479114070423,154.3479114070423,268.63425199469503,283.06822668778176,171.55661709668286,116.77539319003283,113.44796771311239,166.71729471560653,167.83569838171334,253.20417627262307,210.12659020574296,136.60537464235978,89.02066535267275,49.66687316191134,159.69485624364316,146.14153692565029,268.1844123426681,173.00557491191194,38.3,142.75146618320508,119.42807496264676,124.32110698458347,53.43750523578828,235.68538748398637,218.9622634867523,98.26884683086058,250.5250782797317,385.7,124.32110698458347,178.43182664829897,282.8560464600756,250.29826303636767,224.59399429360204,260.2282156984727,159.45769370001824,159.45769370001824,254.4734271642757,381.6008748251744,174.80136106568378,181.06032932571247,207.78092593048302,119.74640165651118,211.14957870240693,324.3565253359247,124.88175151407954,132.51132123728948,157.89841490219857,75.87238238861215,142.40167667209028,264.34345650082753,227.659908169969,207.9005322299192,149.84883856476307,38.3,85.37143600505925,198.83033068708735,185.17728791056211,117.39081743595503,142.37843729001497,38.3,38.3,76.92191811470586,194.1762598008898,188.6255907193605,79.8842762354227,217.2558467984366,134.16085570413,38.3,39.14178215049205,125.68536690844716,249.9650811076823,204.65353711726638,142.41677477422635,202.21837107361432,134.3759351644249,133.165633410859,117.62428749341404,84.19357285658741,38.3,49.071042488503814,105.32142317915414,159.272133450941,202.9156591312587,210.01059925104,114.86961513470037,169.33595805320894,111.17695967623706,127.65355180811937,129.94074083795155,128.4814018998011,122.98545345447278,105.64777993775668,83.22941228142626,74.42649659940209,115.421666857501,133.43685845648605,112.46404709918906,105.91067627662898,122.37697091249152,195.31925033948875,169.33595805320894,154.6359646415916,152.7609295500074,163.49294992384978,181.97314885675888,184.97448285995205,167.6808763277723,146.5810227949841,129.2348976854566,119.3380025379857,114.35541564252327,81.83658829120651,49.12236072046389,38.3,105.91067627662898,122.37697091249152,195.31925033948875,169.33595805320894,169.33595805320894,154.6359646415916,152.7609295500074,163.49294992384978,181.97314885675888,184.97448285995205,167.6808763277723,122.37697091249152
2009_08,172.99938814986783,196.5816377084177,179.11204276438565,196.5816377084177,178.26339198749508,105.17342339534231,208.9543848283846,349.3,191.17964438778353,52.1,174.110397259347,132.58881572666425,349.3,202.52129127572886,52.1,120.03668935385711,116.67546506147278,349.3,349.3,203.6994761941464,59.19151493609794,83.69873721098215,56.41617897139215,349.3,349.3,184.57020575842571,60.4717135975328,147.1685035584643,102.22355226722827,231.90453909717064,349.3,268.5799482384314,99.01541537487452,153.76273346177646,303.9968643777764,124.07130203170563,223.1381752619022,257.27807676607125,175.26916251951417,121.94699189418841,245.08293923938106,349.3,124.07130203170563,270.16663307073225,203.653820817392,175.66881119583567,147.71458973610078,133.99106265991298,132.43896409304847,52.1,286.0516485470449,179.8286071543358,93.66237813507605,130.88768480427336,168.00693884928478,133.82151760575135,52.1,219.15705105843608,102.83134818496526,52.1,98.36434590273267,132.16005443227948,134.2064274517066,52.1,169.1379227128345,214.08660763485824,97.67264032581585,92.9306712853127,108.5431421561362,134.2064274517066,253.91609675709628,90.33504760674383,349.3,122.57838532532165,79.59920131311664,92.65770800769538,92.65770800769538,220.5388573619805,149.9105395647126,153.1196831281368,111.00205638607918,79.6471856330021,74.49187933514683,199.47301383941206,201.0700016443182,181.4606965498915,174.218249005403,74.36179302758424,203.37970729528683,180.63152308005039,228.6165420813742,170.68829435151181,233.8457027975623,120.07979565972585,150.0710112062379,151.31640968202598,229.02901493461695,119.26079922846279,168.33287019413655,141.8052317402039,73.70416570343285,58.39165612088402,99.92342290016876,201.32860945929644,120.72769760060979,125.9861891016584,170.2369223538738,303.2815340896007,52.1,52.1,77.8465695857207,156.00804205600147,138.74664303177025,130.83293557809773,71.28331635916285,239.64850089672498,260.19015747502505,249.96813712762938,198.5284957437822,52.1,52.1,52.1,120.61407808644154,183.65203749725535,180.11208131205618,130.90961113527015,240.80123489312723,126.59543377320483,189.60448595902827,220.25742610311303,226.315566864661,209.47757646548735,178.56054140296246,117.20176701676544,64.45507767054107,82.53395681735323,124.07595185778656,170.43451067910183,215.4827929369806,250.37863109454983,161.09699140764565,240.80123489312723,192.5423573660095,185.06044459541644,219.0460714014472,269.71177121862985,258.1262243070336,227.47216749292983,188.15468156222727,146.47489227878077,108.86144876722784,97.22070033595385,103.5754987454884,120.5300242715506,141.453747284321,215.4827929369806,250.37863109454983,161.09699140764565,240.80123489312723,240.80123489312723,192.5423573660095,185.06044459541644,219.0460714014472,269.71177121862985,258.1262243070336,227.47216749292983,250.37863109454983
2009_09,182.90643222401832,185.87515183954162,201.90430939844578,185.87515183954162,215.18094444081453,233.62491220359425,194.13378475243985,132.3620599506122,211.53154401083788,254.97405452839476,163.32855817615274,240.0529398567303,121.83016144755516,192.49459166199105,249.49737177790166,175.2929150675982,227.7138417103493,37.7,107.23625510765575,166.51155203333022,218.42956590025884,221.63092052244056,186.76551812946795,54.07962626487526,97.64715817147513,150.02500756031304,185.97162680065284,153.23485535813694,147.32288059095538,66.73485271902223,96.5485930078734,109.77836137326017,133.1796669505564,86.02613799716497,104.95357713722281,231.94751185129306,175.1551895064312,165.73065468122292,119.41115438241498,99.50437977619353,69.07044024549784,72.40498260035713,231.94751185129306,338.0556015024388,288.7071527697796,148.91291080068942,98.94409147769233,135.1572679274556,144.98233197943097,51.41867552765973,383.6,383.6,179.61484897657994,41.83660606717931,37.7,150.4084234824558,37.7,270.2619007620472,371.3764790048714,93.04486461329681,79.95269550771087,37.7,84.2544067867484,37.7,255.28187757720306,125.82310516019238,84.75396266910009,168.2836594304353,150.90497900193736,84.2544067867484,82.01005383971098,172.42834580082007,109.58420047279722,136.818415037581,231.66753406596567,213.45101755674148,213.45101755674148,100.58034300772762,153.0929262023056,115.9707620095447,158.98149763608365,202.20458451249436,134.97088658124366,68.34253846678934,147.13445758530335,132.18696534021862,151.21468174010573,149.87832194652069,129.9985833141372,43.54205178332021,117.2353973597622,105.1615199584793,70.686987771021,105.0264687956974,47.6524394395586,37.7,76.22288182267475,117.76256052226076,71.33152933324268,90.46049975703356,113.04739271779204,72.49076709741729,55.61746030717969,73.11104618323132,102.93457753896831,103.07151959419744,192.10921295978684,332.5477482938691,110.08769802817304,75.12787028409527,78.86877819442083,111.45975040752562,72.8586298002398,115.8336589921156,37.7,279.6057439359851,341.24370625621754,343.63314213580554,289.6214582550416,138.99991903589768,84.46855697805665,84.97256903850423,67.19574551973488,110.62612235389176,46.81511633424218,63.18110927364705,188.20048787114143,139.9397068770191,230.48061259572046,299.21333382905624,337.17787524780874,331.2276831487715,265.0888947250375,167.99358940184737,116.62740835274927,63.05180723980332,37.7,37.7,69.92146536826935,86.8889163636609,63.72998402678825,188.20048787114143,178.16537256374593,202.19450385731116,256.4319737234439,320.91327707111157,340.49975806654805,328.42451277520274,279.67885178449626,192.9312081250185,91.5479070914656,37.7,37.7,37.7,37.7,69.92146536826935,86.8889163636609,63.72998402678825,188.20048787114143,188.20048787114143,178.16537256374593,202.19450385731116,256.4319737234439,320.91327707111157,340.49975806654805,328.42451277520274,86.8889163636609
2009_10,71.08707986765396,50.15134441623964,32.82054993810334,50.15134441623964,1.6,1.6,54.930771074533055,12.38297327079351,1.6,1.6,28.11148912330151,53.38412627254076,9.920551940742936,1.6,1.6,13.300129618086888,38.93308024506385,21.069806581214582,8.607027039545084,1.6,1.6,16.383509533219122,43.08544003784434,21.415855180400875,10.23033668274509,1.6,1.6,31.70075915741271,53.53922609894967,28.04666861671496,23.6486887971819,18.186912880911155,8.696064793129098,19.62076828550485,39.3052719784491,53.38456467241337,22.468792575309788,26.178073979764463,29.83347810549732,13.972591708874251,1.6,1.6,53.38456467241337,25.263712584347815,21.398560699312632,32.104819829361446,6.409208640159543,1.6,1.6,27.344007815859822,44.84461911685183,5.097467219787054,32.309189081751455,24.31212386127855,1.6,17.66204714075512,37.33331066416566,115.16600893757312,23.047417822981355,22.96851034969273,27.47932185773395,11.017974473448952,11.52770853505698,1.6,28.43497611600441,28.127654019884243,11.01229739770795,24.448308715514827,58.46021140295592,11.52770853505698,14.50610516441997,31.28745314136887,17.898627256209128,3.0083315166715976,19.729861146931366,22.14642784702142,22.14642784702142,37.08977411003515,42.14005812468971,37.68991824429874,6.439574696952319,8.355351779535333,15.034389059957856,37.65903910652435,36.55539737244923,57.52156304038381,22.388616417150626,5.217961460228714,60.99263514007336,31.894681202354064,31.375946794662074,41.307828444418334,32.84519722351284,21.656776712393963,17.79694665164491,24.9911926820189,28.8200014816635,32.96677595663614,49.647986627392484,32.2759081979635,2.472079682288795,11.493841013493096,22.216235036731124,29.55056322599726,20.197502067306292,45.88364379880257,5.005720520000357,43.426033174566896,16.624782785437297,28.456734190974068,30.196070544475685,36.92291409676395,25.198216768802975,35.92583954112695,77.20668315282916,68.55619936607921,32.645914380294535,14.9872006154848,13.480207087768793,38.04318889598965,53.23268962672716,37.73425496422003,39.99404290844991,25.94964639350491,48.84324304874958,91.4228389717381,294.49476075781376,137.6720408448265,90.62799018274289,48.49276031181594,22.772229561962284,17.426292971716524,32.40762166624435,59.91381637059862,62.846475587204495,66.38708271795382,62.40254599849669,47.357482649638975,28.69128252559686,25.755353348958174,76.8565751654712,294.49476075781376,231.7892815778295,175.5604247471663,128.43343993150202,92.83056226403363,67.86087800175858,51.194192864429226,53.421332539154115,78.5380112405255,113.66259468728082,131.97410838959098,140.20404475278917,136.79070275255782,123.49799413522148,28.69128252559686,25.755353348958174,76.8565751654712,294.49476075781376,294.49476075781376,231.7892815778295,175.5604247471663,128.43343993150202,92.83056226403363,67.86087800175858,51.194192864429226,25.755353348958174
